sku;ean;titulo;custo;imposto;embalagem;frete;outros
00642637;7909843592884;chinelo havaianas top max comfort (t max conf marinho 37/38);32,99;12;0;0;0
00642645;7909843592921;chinelo havaianas top max comfort (t max conf marinho 45/46);32,99;12;0;0;0
00642743;7909843593034;chinelo havaianas top max comfort (t max conf cinza/aco 43/44);32,99;12;0;0;0
00642745;7909843593041;chinelo havaianas top max comfort (t max conf cinza/aco 45/46);32,99;12;0;0;0
00642847;;chinelo havaianas top max comfort ii (t max conf preto 47/48);32,99;12;0;0;0
00655737;7909171255086;chinelo dedo cartago 10954 malaga (21838 m branco/azul 37/38);51,38;12;0;0;0
00655739;7909171255093;chinelo dedo cartago 10954 malaga (21838 m branco/azul 39);51,38;12;0;0;0
00655740;7909171255109;chinelo dedo cartago 10954 malaga (21838 m branco/azul 40);51,38;12;0;0;0
00655741;7909171255116;chinelo dedo cartago 10954 malaga (21838 m branco/azul 41);51,38;12;0;0;0
00655742;7909171255123;chinelo dedo cartago 10954 malaga (21838 m branco/azul 42);51,38;12;0;0;0
00655743;7909171255130;chinelo dedo cartago 10954 malaga (21838 m branco/azul 43/44);51,38;12;0;0;0
00655745;7909171663355;chinelo dedo cartago 10954 malaga (21838 m branco/azul 45);51,38;12;0;0;0
00655746;;chinelo dedo cartago 10954 malaga (21838 m branco/azul 46/47);51,38;12;0;0;0
00656620;;sapatenis klin 117.171 flyer mini (9426 linho 20);74,96;12;0;0;0
00656621;;sapatenis klin 117.171 flyer mini (9426 linho 21);74,96;12;0;0;0
00656622;7909874173403;sapatenis klin 117.171 flyer mini (9426 linho 22);74,96;12;0;0;0
00656623;7909874173441;sapatenis klin 117.171 flyer mini (9426 linho 23);74,96;12;0;0;0
00656624;7909874173427;sapatenis klin 117.171 flyer mini (9426 linho 24);74,96;12;0;0;0
00656625;7909874109426;sapatenis klin 117.171 flyer mini (9426 linho 25);74,96;12;0;0;0
00656626;7909874173434;sapatenis klin 117.171 flyer mini (9426 linho 26);74,96;12;0;0;0
00656627;7909874173410;sapatenis klin 117.171 flyer mini (9426 linho 27);74,96;12;0;0;0
00661033;7909800737228;kit meia invisivel actvitta branco (in branco 33/38);15,78;12;0;0;0
00661039;7909800737235;kit meia invisivel actvitta branco (in branco 39/44);15,78;12;0;0;0
00661333;7909800761537;kit meia invisivel actvitta preto (in preto 33/38);15,78;12;0;0;0
00661339;7909800761544;kit meia invisivel actvitta preto (in preto 39/44);15,78;12;0;0;0
00661633;7909882127924;kit meia cano medio actvitta preto (cm preto 33/38);16,84;12;0;0;0
00661639;7909882127931;kit meia cano medio actvitta preto (cm preto 39/44);16,84;12;0;0;0
00661733;7909882127900;kit meia cano medio actvitta branco (cm branco 33/38);16,84;12;0;0;0
00661739;7909882127917;kit meia cano medio actvitta branco (cm branco 39/44);16,84;12;0;0;0
00661833;7909800761476;kit meia sapatilha actvitta branco (ms branco 33/38);14,59;12;0;0;0
00661839;7909800761483;kit meia sapatilha actvitta branco (ms branco 39/44);14,59;12;0;0;0
00661933;7909800761490;kit meia sapatilha actvitta preto (ae832 preto 33/38);14,59;12;0;0;0
00661939;7898686871044;kit meia sapatilha actvitta preto (ae832 preto 39/44);14,59;12;0;0;0
00663337;7909510760509;chinelo dedo cartago 11591 paris cinza/azul (21929 cp cinza/azul 37/38);32,30;12;0;0;0
00663339;7909510760516;chinelo dedo cartago 11591 paris cinza/azul (21929 cp cinza/azul 39);32,30;12;0;0;0
00663340;7909510760523;chinelo dedo cartago 11591 paris cinza/azul (21929 cp cinza/azul 40);32,30;12;0;0;0
00663341;7909510760530;chinelo dedo cartago 11591 paris cinza/azul (21929 cp cinza/azul 41);32,30;12;0;0;0
00663342;7909510760547;chinelo dedo cartago 11591 paris cinza/azul (21929 cp cinza/azul 42);32,30;12;0;0;0
00663343;7909510760554;chinelo dedo cartago 11591 paris cinza/azul (21929 cp cinza/azul 43/44);32,30;12;0;0;0
00663345;;chinelo dedo cartago 11591 paris cinza/azul (21929 cp cinza/azul 45);32,30;12;0;0;0
00663346;;chinelo dedo cartago 11591 paris cinza/azul (21929 cp cinza/azul 46/47);32,30;12;0;0;0
00666300;7899753553498;mochila clio style dr23064j dog (cs doguinho azul/laranja un);20,80;12;0;0;0
00668317;;tenis molekinha 2723.100 comfy (2173 rosa 17);40,23;12;0;0;0
00668318;7900015382166;tenis molekinha 2723.100 comfy (2173 rosa 18);40,23;12;0;0;0
00668319;7900015382173;tenis molekinha 2723.100 comfy (2173 rosa 19);40,23;12;0;0;0
00668320;7900015380339;tenis molekinha 2723.100 comfy (2173 rosa 20);40,23;12;0;0;0
00668321;7900015382180;tenis molekinha 2723.100 comfy (2173 rosa 21);40,23;12;0;0;0
00668322;7900015382197;tenis molekinha 2723.100 comfy (2173 rosa 22);40,23;12;0;0;0
00668323;7900015382203;tenis molekinha 2723.100 comfy (2173 rosa 23);40,23;12;0;0;0
00668324;7900015382210;tenis molekinha 2723.100 comfy (2173 rosa 24);40,23;12;0;0;0
00668325;7900015382227;tenis molekinha 2723.100 comfy (2173 rosa 25);40,23;12;0;0;0
00668326;;tenis molekinha 2723.100 comfy (2173 rosa 26);40,23;12;0;0;0
00674434;7909968213008;bota coturno beira rio 9077.202 np floather preto (bnf preto 01 34);114,32;12;0;0;0
00674435;7909968213015;bota coturno beira rio 9077.202 np floather preto (bnf preto 01 35);114,32;12;0;0;0
00674436;7909968213022;bota coturno beira rio 9077.202 np floather preto (bnf preto 01 36);114,32;12;0;0;0
00674437;7909968213046;bota coturno beira rio 9077.202 np floather preto (bnf preto 01 37);114,32;12;0;0;0
00674438;7909968213060;bota coturno beira rio 9077.202 np floather preto (bnf preto 01 38);114,32;12;0;0;0
00674439;7909968213077;bota coturno beira rio 9077.202 np floather preto (bnf preto 01 39);114,32;12;0;0;0
00674440;;bota coturno beira rio 9077.202 np floather preto (bnf preto 01 40);114,32;12;0;0;0
00676500;7898947387710;slime gelele  kit ativador mc jp (cores variadas mc/jp un);19,13;12;0;0;0
00686423;7909510417496;chinelo dedo rider 11579 street inf (20766 preto/preto 23/24);16,24;12;0;0;0
00686425;7909510417502;chinelo dedo rider 11579 street inf (20766 preto/preto 25/26);16,24;12;0;0;0
00686427;7909510417519;chinelo dedo rider 11579 street inf (20766 preto/preto 27);16,24;12;0;0;0
00686428;7909510417526;chinelo dedo rider 11579 street inf (20766 preto/preto 28);16,24;12;0;0;0
00686429;7909510417533;chinelo dedo rider 11579 street inf (20766 preto/preto 29);16,24;12;0;0;0
00686430;7909510417540;chinelo dedo rider 11579 street inf (20766 preto/preto 30);16,24;12;0;0;0
00686431;7909510417557;chinelo dedo rider 11579 street inf (20766 preto/preto 31);16,24;12;0;0;0
00686432;7909510417564;chinelo dedo rider 11579 street inf (20766 preto/preto 32/33);16,24;12;0;0;0
00686434;7909510417571;chinelo dedo rider 11579 street inf (20766 preto/preto 34);16,24;12;0;0;0
00686435;7909510417588;chinelo dedo rider 11579 street inf (20766 preto/preto 35/36);16,24;12;0;0;0
00686617;7909937517717;chinelo ipanema 26791 turm monica m (ax417 azul/azul 17/18);12,42;12;0;0;0
00686619;7909937517700;chinelo ipanema 26791 turm monica m (ax417 azul/azul 19);12,42;12;0;0;0
00686620;7909937517694;chinelo ipanema 26791 turm monica m (ax417 azul/azul 20/21);12,42;12;0;0;0
00686622;7909937517687;chinelo ipanema 26791 turm monica m (ax417 azul/azul 22);12,42;12;0;0;0
00686623;7909937517670;chinelo ipanema 26791 turm monica m (ax417 azul/azul 23/24);12,42;12;0;0;0
00686625;;chinelo ipanema 26791 turm monica m (ax417 azul/azul 25);12,42;12;0;0;0
00687135;196884940980;chinelo slide under armour 3027786 ua daily (100ua branco/branco/preto 35/36);79,50;12;0;0;0
00687137;196884941024;chinelo slide under armour 3027786 ua daily (100ua branco/branco/preto 37/38);79,50;12;0;0;0
00687139;196884941062;chinelo slide under armour 3027786 ua daily (100ua branco/branco/preto 39/40);79,50;12;0;0;0
00687141;196884940645;chinelo slide under armour 3027786 ua daily (100ua branco/branco/preto 41/42);79,50;12;0;0;0
00687143;196884940683;chinelo slide under armour 3027786 ua daily (100ua branco/branco/preto 43/44);79,50;12;0;0;0
00687145;196884940904;chinelo slide under armour 3027786 ua daily (100ua branco/branco/preto 45/46);79,50;12;0;0;0
00687235;196884944803;chinelo slide under armour 3027787 core 2 (001core preto/pre/branco 35/36);58,30;12;0;0;0
00687237;196884944841;chinelo slide under armour 3027787 core 2 (001core preto/pre/branco 37/38);58,30;12;0;0;0
00687239;196884944889;chinelo slide under armour 3027787 core 2 (001core preto/pre/branco 39/40);58,30;12;0;0;0
00687241;196884944063;chinelo slide under armour 3027787 core 2 (001core preto/pre/branco 41/42);58,30;12;0;0;0
00687243;196884944605;chinelo slide under armour 3027787 core 2 (001core preto/pre/branco 43/44);58,30;12;0;0;0
00687245;196884944629;chinelo slide under armour 3027787 core 2 (001core preto/pre/branco 45/46);58,30;12;0;0;0
00687335;196885893650;chinelo slide under armour 3027787 ua core 2 (100core branco/bra/preto 35/36);58,30;12;0;0;0
00687337;196885893698;chinelo slide under armour 3027787 ua core 2 (100core branco/bra/preto 37/38);58,30;12;0;0;0
00687339;196885893735;chinelo slide under armour 3027787 ua core 2 (100core branco/bra/preto 39/40);58,30;12;0;0;0
00687341;196885893216;chinelo slide under armour 3027787 ua core 2 (100core branco/bra/preto 41/42);58,30;12;0;0;0
00687343;196885893254;chinelo slide under armour 3027787 ua core 2 (100core branco/bra/preto 43/44);58,30;12;0;0;0
00687345;196885893278;chinelo slide under armour 3027787 ua core 2 (100core branco/bra/preto 45/46);58,30;12;0;0;0
00691835;;CHINELO DEDO OLYMPIKUS 921 (921 STEEL/PETROLEO 35/36);74,20;12;0;0;0
00691837;;CHINELO DEDO OLYMPIKUS 921 (921 STEEL/PETROLEO 37/38);74,20;12;0;0;0
00691839;;CHINELO DEDO OLYMPIKUS 921 (921 STEEL/PETROLEO 39/40);74,20;12;0;0;0
00691841;;CHINELO DEDO OLYMPIKUS 921 (921 STEEL/PETROLEO 41/42);74,20;12;0;0;0
00691843;;CHINELO DEDO OLYMPIKUS 921 (921 STEEL/PETROLEO 43/44);74,20;12;0;0;0
00692437;7909410426901;chinelo slide pegada 131283 (283-03 analina preto 37);71,55;12;0;0;0
00692438;7909410426918;chinelo slide pegada 131283 (283-03 analina preto 38);71,55;12;0;0;0
00692439;7909410426925;chinelo slide pegada 131283 (283-03 analina preto 39);71,55;12;0;0;0
00692440;7909410426932;chinelo slide pegada 131283 (283-03 analina preto 40);71,55;12;0;0;0
00692441;7909410426949;chinelo slide pegada 131283 (283-03 analina preto 41);71,55;12;0;0;0
00692442;7909410426956;chinelo slide pegada 131283 (283-03 analina preto 42);71,55;12;0;0;0
00692443;7909410426963;chinelo slide pegada 131283 (283-03 analina preto 43);71,55;12;0;0;0
00692444;7909410427625;chinelo slide pegada 131283 (283-03 analina preto 44);71,55;12;0;0;0
00692537;7909410510204;sandalia pegada 131668-02 (285-01 anilina pinhao 37);105,89;12;0;0;0
00692538;7909410510150;sandalia pegada 131668-02 (285-01 anilina pinhao 38);105,89;12;0;0;0
00692539;7909410499615;sandalia pegada 131668-02 (285-01 anilina pinhao 39);105,89;12;0;0;0
00692540;7909410510167;sandalia pegada 131668-02 (285-01 anilina pinhao 40);105,89;12;0;0;0
00692541;7909410510174;sandalia pegada 131668-02 (285-01 anilina pinhao 41);105,89;12;0;0;0
00692542;7909410510181;sandalia pegada 131668-02 (285-01 anilina pinhao 42);105,89;12;0;0;0
00692543;7909410510198;sandalia pegada 131668-02 (285-01 anilina pinhao 43);105,89;12;0;0;0
00692544;7909410510211;sandalia pegada 131668-02 (285-01 anilina pinhao 44);105,89;12;0;0;0
00696933;7891872221623;meia cano curto olympikus oimsa 81919/20 (oimsa curto branca 33-38);18,17;12;0;0;0
00696939;7891872221678;meia cano curto olympikus oimsa 81919/20 (oimsa curto branca 39-44);18,17;12;0;0;0
00697033;7894929693626;meia cano curto olympikus oimsa 81919/20 (oimsa curto preto 33-38);18,17;12;0;0;0
00697039;7894929693633;meia cano curto olympikus oimsa 81919/20 (oimsa curto preto 39-44);18,17;12;0;0;0
00697133;7891872221692;meia cano medio olympikus oimsa 81922 (oimsa medio branco 33-38);20,45;12;0;0;0
00697139;7891872221722;meia cano medio olympikus oimsa 81922 (oimsa medio branco 39-44);20,45;12;0;0;0
00697233;;meia cano medio olympikus oimsa 81922 (oimsa medio preto 33-38);20,45;12;0;0;0
00697239;7894929693664;meia cano medio olympikus oimsa 81922 (oimsa medio preto 39-44);20,45;12;0;0;0
00697333;7891872221746;meia invisivel olympikus oimsa 81923/24 (oimsa inv branca 33-38);15,90;12;0;0;0
00697339;7891872221760;meia invisivel olympikus oimsa 81923/24 (oimsa inv branca 39-44);15,90;12;0;0;0
00697433;7894929187866;meia invisivel olympikus oimsa 81923/24 (oimsa inv preto 33-38);15,90;12;0;0;0
00697439;7894929187873;meia invisivel olympikus oimsa 81923/24 (oimsa inv preto 39-44);15,90;12;0;0;0
00699817;7909937582135;sandalia zaxynina kids 18859 baby power (ay757 rosa medio glit 17/18);36,87;12;0;0;0
00699819;7909937582128;sandalia zaxynina kids 18859 baby power (ay757 rosa medio glit 19);36,87;12;0;0;0
00699820;7909937582111;sandalia zaxynina kids 18859 baby power (ay757 rosa medio glit 20);36,87;12;0;0;0
00699821;7909937582104;sandalia zaxynina kids 18859 baby power (ay757 rosa medio glit 21);36,87;12;0;0;0
00699822;7909937582098;sandalia zaxynina kids 18859 baby power (ay757 rosa medio glit 22);36,87;12;0;0;0
00699823;7909937582081;sandalia zaxynina kids 18859 baby power (ay757 rosa medio glit 23/24);36,87;12;0;0;0
00699825;7909937582074;sandalia zaxynina kids 18859 baby power (ay757 rosa medio glit 25);36,87;12;0;0;0
00699826;7909937582067;sandalia zaxynina kids 18859 baby power (ay757 rosa medio glit 26/27);36,87;12;0;0;0
00702117;7909937312510;sandalia cartago 12048 tulum (at452 bege/marrom/laranja 17/18);34,78;12;0;0;0
00702119;7909937312527;sandalia cartago 12048 tulum (at452 bege/marrom/laranja 19);34,78;12;0;0;0
00702120;7909937312534;sandalia cartago 12048 tulum (at452 bege/marrom/laranja 20/21);34,78;12;0;0;0
00702122;7909937312541;sandalia cartago 12048 tulum (at452 bege/marrom/laranja 22);34,78;12;0;0;0
00702123;7909937312558;sandalia cartago 12048 tulum (at452 bege/marrom/laranja 23/24);34,78;12;0;0;0
00702125;7909937312565;sandalia cartago 12048 tulum (at452 bege/marrom/laranja 25);34,78;12;0;0;0
00702126;7909937312572;sandalia cartago 12048 tulum (at452 bege/marrom/laranja 26/27);34,78;12;0;0;0
00702217;7909937470562;sandalia cartago 12210 mini ii (bege/azul/bordo 17/18);41,84;12;0;0;0
00702219;7909937470579;sandalia cartago 12210 mini ii (bege/azul/bordo 19);41,84;12;0;0;0
00702220;7909937470586;sandalia cartago 12210 mini ii (bege/azul/bordo 20/21);41,84;12;0;0;0
00702222;7909937470593;sandalia cartago 12210 mini ii (bege/azul/bordo 22);41,84;12;0;0;0
00702223;7909937470609;sandalia cartago 12210 mini ii (bege/azul/bordo 23/24);41,84;12;0;0;0
00702225;7909937470616;sandalia cartago 12210 mini ii (bege/azul/bordo 25);41,84;12;0;0;0
00702226;;sandalia cartago 12210 mini ii (bege/azul/bordo 26/27);41,84;12;0;0;0
00703217;7909806797479;sandalia papete cartago 11713  milao baby (aj344 bege/marrom 17/18);39,30;12;0;0;0
00703219;7909806797486;sandalia papete cartago 11713  milao baby (aj344 bege/marrom 19);39,30;12;0;0;0
00703220;7909806797493;sandalia papete cartago 11713  milao baby (aj344 bege/marrom 20/21);39,30;12;0;0;0
00703222;7909806797509;sandalia papete cartago 11713  milao baby (aj344 bege/marrom 22);39,30;12;0;0;0
00703223;7909806797516;sandalia papete cartago 11713  milao baby (aj344 bege/marrom 23/24);39,30;12;0;0;0
00703225;7909806797523;sandalia papete cartago 11713  milao baby (aj344 bege/marrom 25);39,30;12;0;0;0
00703226;7909806797530;sandalia papete cartago 11713  milao baby (aj344 bege/marrom 26/27);39,30;12;0;0;0
00704017;7909510780217;chinelo dedo rider 11645 street baby (20766 b preto/preto 17/18);14,84;12;0;0;0
00704019;7909510780224;chinelo dedo rider 11645 street baby (20766 b preto/preto 19);14,84;12;0;0;0
00704020;7909510780231;chinelo dedo rider 11645 street baby (20766 b preto/preto 20/21);14,84;12;0;0;0
00704022;7909510780248;chinelo dedo rider 11645 street baby (20766 b preto/preto 22);14,84;12;0;0;0
00704023;7909510780255;chinelo dedo rider 11645 street baby (20766 b preto/preto 23/24);14,84;12;0;0;0
00704025;7909510780262;chinelo dedo rider 11645 street baby (20766 b preto/preto 25);14,84;12;0;0;0
00704026;;chinelo dedo rider 11645 street baby (20766 b preto/preto 26/27);14,84;12;0;0;0
00704837;7909806393596;chinelo rider 11573 street ad (ae960 ad preto/preto 37/38);16,95;12;0;0;0
00704839;7909806393602;chinelo rider 11573 street ad (ae960 ad preto/preto 39/40);16,95;12;0;0;0
00704841;7909806393619;chinelo rider 11573 street ad (ae960 ad preto/preto 41/42);16,95;12;0;0;0
00704843;7909806393626;chinelo rider 11573 street ad (ae960 ad preto/preto 43/44);16,95;12;0;0;0
00706017;7909806140763;sandalia grendene kids 22303 d/magic baby m (aa661 preto/branco 17/18);19,65;12;0;0;0
00706020;7909806140787;sandalia grendene kids 22303 d/magic baby m (aa661 preto/branco 20/21);19,65;12;0;0;0
00706022;7909806140794;sandalia grendene kids 22303 d/magic baby m (aa661 preto/branco 22);19,65;12;0;0;0
00706023;7909806140800;sandalia grendene kids 22303 d/magic baby m (aa661 preto/branco 23/24);19,65;12;0;0;0
00706025;7909806140817;sandalia grendene kids 22303 d/magic baby m (aa661 preto/branco 25);19,65;12;0;0;0
00706026;7909806140824;sandalia grendene kids 22303 d/magic baby m (aa661 preto/branco 26/27);19,65;12;0;0;0
00711117;7909937283506;sandalia papete zaxynina 18820 confete (as710 nude/claro 17/18);31,39;12;0;0;0
00711119;7909937283513;sandalia papete zaxynina 18820 confete (as710 nude/claro 19);31,39;12;0;0;0
00711120;7909937283520;sandalia papete zaxynina 18820 confete (as710 nude/claro 20);31,39;12;0;0;0
00711121;7909937283537;sandalia papete zaxynina 18820 confete (as710 nude/claro 21);31,39;12;0;0;0
00711122;7909937283544;sandalia papete zaxynina 18820 confete (as710 nude/claro 22);31,39;12;0;0;0
00711123;7909937283551;sandalia papete zaxynina 18820 confete (as710 nude/claro 23/24);31,39;12;0;0;0
00711125;7909937283568;sandalia papete zaxynina 18820 confete (as710 nude/claro 25);31,39;12;0;0;0
00711126;7909937283575;sandalia papete zaxynina 18820 confete (as710 nude/claro 26/27);31,39;12;0;0;0
00711217;7909937052065;sandalia zaxynina 18776 moderninha (ao862 rosa/choque 17/18);31,61;12;0;0;0
00711219;7909937052072;sandalia zaxynina 18776 moderninha (ao862 rosa/choque 19);31,61;12;0;0;0
00711220;7909937052089;sandalia zaxynina 18776 moderninha (ao862 rosa/choque 20);31,61;12;0;0;0
00711221;7909937052096;sandalia zaxynina 18776 moderninha (ao862 rosa/choque 21);31,61;12;0;0;0
00711222;7909937052102;sandalia zaxynina 18776 moderninha (ao862 rosa/choque 22);31,61;12;0;0;0
00711223;7909937052119;sandalia zaxynina 18776 moderninha (ao862 rosa/choque 23/24);31,61;12;0;0;0
00711225;7909937052126;sandalia zaxynina 18776 moderninha (ao862 rosa/choque 25);31,61;12;0;0;0
